id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
241126146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-11-26T00:00:00.000,2024 Report Week 48,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,14110,11244,11453,1503,448,753,13195,13709,915,401,14110,11244,11453,1503,448,753,13195,13709,915,401,0,0,0,0,0,0,0,0,0,0,2166,1768,1363,304,104,494,2176,2161,-10,5,100.0,79.7,81.2,10.7,3.2,5.3,93.5,97.2,6.5,2.8,100.0,79.7,81.2,10.7,3.2,5.3,93.5,97.2,6.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,40,33,20,4,2,56,43,78,40,33,20,4,2,56,43,0,0,0,0,0,0,0,0,67.4,43.3,73.6,62.7,64.9,43.1,69.6,62.2,67.4,43.3,73.6,62.7,64.9,43.1,69.6,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
241203146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-12-03T00:00:00.000,2024 Report Week 49,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,14798,13159,13890,264,394,289,13817,14443,981,355,14798,13159,13890,264,394,289,13817,14443,981,355,0,0,0,0,0,0,0,0,0,0,688,1915,2437,-1239,-54,-464,622,734,66,-46,100.0,88.9,93.9,1.8,2.7,2.0,93.4,97.6,6.6,2.4,100.0,88.9,93.9,1.8,2.7,2.0,93.4,97.6,6.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,36,32,13,4,3,49,40,74,36,32,13,4,3,49,40,0,0,0,0,0,0,0,0,74.4,48.5,79.3,68.8,73.9,48.2,78.7,68.5,74.4,48.5,79.3,68.8,73.9,48.2,78.7,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
241210146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-12-10T00:00:00.000,2024 Report Week 50,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,18762,16724,17463,492,588,400,17804,18355,958,407,18762,16724,17463,492,588,400,17804,18355,958,407,0,0,0,0,0,0,0,0,0,0,3964,3565,3573,228,194,111,3987,3912,-23,52,100.0,89.1,93.1,2.6,3.1,2.1,94.9,97.8,5.1,2.2,100.0,89.1,93.1,2.6,3.1,2.1,94.9,97.8,5.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,40,36,18,4,4,54,48,82,40,36,18,4,4,54,48,0,0,0,0,0,0,0,0,76.8,46.0,80.8,67.6,76.3,45.8,80.3,67.4,76.8,46.0,80.8,67.6,76.3,45.8,80.3,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
241217146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-12-17T00:00:00.000,2024 Report Week 51,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,22486,18137,18183,2691,632,1184,21460,22058,1026,428,22486,18137,18183,2691,632,1184,21460,22058,1026,428,0,0,0,0,0,0,0,0,0,0,3724,1413,720,2199,44,784,3656,3703,68,21,100.0,80.7,80.9,12.0,2.8,5.3,95.4,98.1,4.6,1.9,100.0,80.7,80.9,12.0,2.8,5.3,95.4,98.1,4.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,38,37,15,3,5,50,48,81,38,37,15,3,5,50,48,0,0,0,0,0,0,0,0,75.6,43.1,81.7,61.1,70.0,39.4,73.3,56.7,75.6,43.1,81.7,61.1,70.0,39.4,73.3,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
241224146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-12-24T00:00:00.000,2024 Report Week 52,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,19754,16247,16557,1854,824,928,18925,19339,829,415,19754,16247,16557,1854,824,928,18925,19339,829,415,0,0,0,0,0,0,0,0,0,0,-2732,-1890,-1626,-837,192,-256,-2535,-2719,-197,-13,100.0,82.2,83.8,9.4,4.2,4.7,95.8,97.9,4.2,2.1,100.0,82.2,83.8,9.4,4.2,4.7,95.8,97.9,4.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,31,38,16,4,4,47,46,75,31,38,16,4,4,47,46,0,0,0,0,0,0,0,0,74.5,42.9,80.5,62.4,72.6,38.7,77.0,57.1,74.5,42.9,80.5,62.4,72.6,38.7,77.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
241231146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2024-12-31T00:00:00.000,2024 Report Week 53,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,17440,15281,15490,650,840,913,16771,17053,669,387,17440,15281,15490,650,840,913,16771,17053,669,387,0,0,0,0,0,0,0,0,0,0,-2314,-966,-1067,-1204,16,-15,-2154,-2286,-160,-28,100.0,87.6,88.8,3.7,4.8,5.2,96.2,97.8,3.8,2.2,100.0,87.6,88.8,3.7,4.8,5.2,96.2,97.8,3.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,29,36,12,4,3,42,44,73,29,36,12,4,3,42,44,0,0,0,0,0,0,0,0,78.8,46.9,83.3,66.1,78.2,46.7,82.1,65.0,78.8,46.9,83.3,66.1,78.2,46.7,82.1,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250107146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-01-07T00:00:00.000,2025 Report Week 01,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,18026,15826,14729,917,544,1974,17287,17620,739,406,18026,15826,14729,917,544,1974,17287,17620,739,406,0,0,0,0,0,0,0,0,0,0,586,545,-761,267,-296,1061,516,567,70,19,100.0,87.8,81.7,5.1,3.0,11.0,95.9,97.7,4.1,2.3,100.0,87.8,81.7,5.1,3.0,11.0,95.9,97.7,4.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,30,38,10,4,5,40,48,75,30,38,10,4,5,40,48,0,0,0,0,0,0,0,0,78.0,42.3,84.0,64.6,76.8,41.2,81.5,62.1,78.0,42.3,84.0,64.6,76.8,41.2,81.5,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250114146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-01-14T00:00:00.000,2025 Report Week 02,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,17427,14694,13959,1550,463,1498,16707,17007,720,420,17427,14694,13959,1550,463,1498,16707,17007,720,420,0,0,0,0,0,0,0,0,0,0,-599,-1132,-770,633,-81,-476,-580,-613,-19,14,100.0,84.3,80.1,8.9,2.7,8.6,95.9,97.6,4.1,2.4,100.0,84.3,80.1,8.9,2.7,8.6,95.9,97.6,4.1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,27,42,15,4,3,39,52,74,27,42,15,4,3,39,52,0,0,0,0,0,0,0,0,80.4,39.2,85.8,58.4,76.0,39.2,79.7,56.8,80.4,39.2,85.8,58.4,76.0,39.2,79.7,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250121146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-01-21T00:00:00.000,2025 Report Week 03,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,20128,15768,15331,2823,720,1509,19311,19663,817,465,20128,15768,15331,2823,720,1509,19311,19663,817,465,0,0,0,0,0,0,0,0,0,0,2701,1074,1372,1273,257,11,2604,2656,97,45,100.0,78.3,76.2,14.0,3.6,7.5,95.9,97.7,4.1,2.3,100.0,78.3,76.2,14.0,3.6,7.5,95.9,97.7,4.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,29,41,16,4,4,43,51,76,29,41,16,4,4,43,51,0,0,0,0,0,0,0,0,82.2,40.9,86.5,61.0,73.1,35.4,75.8,51.0,82.2,40.9,86.5,61.0,73.1,35.4,75.8,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250128146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-01-28T00:00:00.000,2025 Report Week 04,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,19883,15869,14923,2633,615,1737,19117,19293,766,590,19883,15869,14923,2633,615,1737,19117,19293,766,590,0,0,0,0,0,0,0,0,0,0,-245,101,-408,-190,-105,228,-194,-370,-51,125,100.0,79.8,75.1,13.2,3.1,8.7,96.1,97.0,3.9,3.0,100.0,79.8,75.1,13.2,3.1,8.7,96.1,97.0,3.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,26,42,22,3,5,42,57,76,26,42,22,3,5,42,57,0,0,0,0,0,0,0,0,80.2,37.4,85.9,59.2,73.0,37.1,76.9,54.4,80.2,37.4,85.9,59.2,73.0,37.1,76.9,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250204146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-02-04T00:00:00.000,2025 Report Week 05,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,22276,19097,18607,1695,695,1393,21487,21695,789,581,22276,19097,18607,1695,695,1393,21487,21695,789,581,0,0,0,0,0,0,0,0,0,0,2393,3228,3684,-938,80,-344,2370,2402,23,-9,100.0,85.7,83.5,7.6,3.1,6.3,96.5,97.4,3.5,2.6,100.0,85.7,83.5,7.6,3.1,6.3,96.5,97.4,3.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,27,44,12,3,4,37,54,78,27,44,12,3,4,37,54,0,0,0,0,0,0,0,0,80.4,40.4,87.2,58.2,77.8,37.4,81.8,54.5,80.4,40.4,87.2,58.2,77.8,37.4,81.8,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250211146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-02-11T00:00:00.000,2025 Report Week 06,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,20262,18153,17551,649,750,1418,19552,19618,710,644,20262,18153,17551,649,750,1418,19552,19618,710,644,0,0,0,0,0,0,0,0,0,0,-2014,-944,-1056,-1046,55,25,-1935,-2077,-79,63,100.0,89.6,86.6,3.2,3.7,7.0,96.5,96.8,3.5,3.2,100.0,89.6,86.6,3.2,3.7,7.0,96.5,96.8,3.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,25,48,13,3,4,37,57,80,25,48,13,3,4,37,57,0,0,0,0,0,0,0,0,82.8,38.4,87.2,57.4,82.2,38.3,86.4,56.5,82.8,38.4,87.2,57.4,82.2,38.3,86.4,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250218146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-02-18T00:00:00.000,2025 Report Week 07,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,21214,18135,16988,1692,646,1780,20473,20460,741,754,21214,18135,16988,1692,646,1780,20473,20460,741,754,0,0,0,0,0,0,0,0,0,0,952,-18,-563,1043,-104,362,921,842,31,110,100.0,85.5,80.1,8.0,3.0,8.4,96.5,96.4,3.5,3.6,100.0,85.5,80.1,8.0,3.0,8.4,96.5,96.4,3.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,23,48,13,3,4,35,56,76,23,48,13,3,4,35,56,0,0,0,0,0,0,0,0,84.2,38.6,87.9,57.5,78.8,38.1,81.5,56.0,84.2,38.6,87.9,57.5,78.8,38.1,81.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250225146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-02-25T00:00:00.000,2025 Report Week 08,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,20133,17616,16783,1313,469,1417,19398,19513,735,620,20133,17616,16783,1313,469,1417,19398,19513,735,620,0,0,0,0,0,0,0,0,0,0,-1081,-519,-205,-379,-177,-363,-1075,-947,-6,-134,100.0,87.5,83.4,6.5,2.3,7.0,96.3,96.9,3.7,3.1,100.0,87.5,83.4,6.5,2.3,7.0,96.3,96.9,3.7,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,21,53,15,3,3,34,61,78,21,53,15,3,3,34,61,0,0,0,0,0,0,0,0,84.8,37.9,88.8,57.1,81.3,37.6,84.9,56.1,84.8,37.9,88.8,57.1,81.3,37.6,84.9,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250304146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-03-04T00:00:00.000,2025 Report Week 09,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,18575,16136,15484,1020,635,1361,17791,17865,784,710,18575,16136,15484,1020,635,1361,17791,17865,784,710,0,0,0,0,0,0,0,0,0,0,-1558,-1480,-1299,-293,166,-56,-1607,-1648,49,90,100.0,86.9,83.4,5.5,3.4,7.3,95.8,96.2,4.2,3.8,100.0,86.9,83.4,5.5,3.4,7.3,95.8,96.2,4.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,21,50,10,3,2,32,55,76,21,50,10,3,2,32,55,0,0,0,0,0,0,0,0,83.1,37.2,87.8,56.9,81.7,34.9,84.8,54.3,83.1,37.2,87.8,56.9,81.7,34.9,84.8,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250311146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-03-11T00:00:00.000,2025 Report Week 10,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,19269,16001,15572,1774,735,1261,18510,18607,759,662,19269,16001,15572,1774,735,1261,18510,18607,759,662,0,0,0,0,0,0,0,0,0,0,694,-135,88,754,100,-100,719,742,-25,-48,100.0,83.0,80.8,9.2,3.8,6.5,96.1,96.6,3.9,3.4,100.0,83.0,80.8,9.2,3.8,6.5,96.1,96.6,3.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,28,52,16,3,3,42,61,86,28,52,16,3,3,42,61,0,0,0,0,0,0,0,0,78.8,36.0,84.8,56.0,75.6,35.7,79.5,51.9,78.8,36.0,84.8,56.0,75.6,35.7,79.5,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250318146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-03-18T00:00:00.000,2025 Report Week 11,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,18806,16181,15308,1486,369,1293,18036,18087,770,719,18806,16181,15308,1486,369,1293,18036,18087,770,719,0,0,0,0,0,0,0,0,0,0,-463,180,-264,-288,-366,32,-474,-520,11,57,100.0,86.0,81.4,7.9,2.0,6.9,95.9,96.2,4.1,3.8,100.0,86.0,81.4,7.9,2.0,6.9,95.9,96.2,4.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,29,48,21,2,3,46,59,84,29,48,21,2,3,46,59,0,0,0,0,0,0,0,0,78.3,41.3,84.2,59.2,76.5,41.3,80.5,57.1,78.3,41.3,84.2,59.2,76.5,41.3,80.5,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250325146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-03-25T00:00:00.000,2025 Report Week 12,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,18842,16332,15198,1260,434,1588,18026,18046,816,796,18842,16332,15198,1260,434,1588,18026,18046,816,796,0,0,0,0,0,0,0,0,0,0,36,151,-110,-226,65,295,-10,-41,46,77,100.0,86.7,80.7,6.7,2.3,8.4,95.7,95.8,4.3,4.2,100.0,86.7,80.7,6.7,2.3,8.4,95.7,95.8,4.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,26,47,21,2,4,42,60,80,26,47,21,2,4,42,60,0,0,0,0,0,0,0,0,80.9,40.2,85.2,57.5,79.4,40.2,83.3,57.5,80.9,40.2,85.2,57.5,79.4,40.2,83.3,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250401146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-04-01T00:00:00.000,2025 Report Week 13,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,16906,14726,14751,810,748,809,16284,16370,622,536,16906,14726,14751,810,748,809,16284,16370,622,536,0,0,0,0,0,0,0,0,0,0,-1936,-1606,-447,-450,314,-779,-1742,-1676,-194,-260,100.0,87.1,87.3,4.8,4.4,4.8,96.3,96.8,3.7,3.2,100.0,87.1,87.3,4.8,4.4,4.8,96.3,96.8,3.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,25,50,12,3,3,34,60,81,25,50,12,3,3,34,60,0,0,0,0,0,0,0,0,81.9,42.4,87.4,55.3,80.6,42.1,85.1,53.9,81.9,42.4,87.4,55.3,80.6,42.1,85.1,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250408146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-04-08T00:00:00.000,2025 Report Week 14,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,14944,13007,11790,1229,129,1283,14365,14302,579,642,14944,13007,11790,1229,129,1283,14365,14302,579,642,0,0,0,0,0,0,0,0,0,0,-1962,-1719,-2961,419,-619,474,-1919,-2068,-43,106,100.0,87.0,78.9,8.2,0.9,8.6,96.1,95.7,3.9,4.3,100.0,87.0,78.9,8.2,0.9,8.6,96.1,95.7,3.9,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,25,51,15,2,4,33,65,81,25,51,15,2,4,33,65,0,0,0,0,0,0,0,0,79.7,33.1,85.2,46.5,76.8,31.7,81.6,44.4,79.7,33.1,85.2,46.5,76.8,31.7,81.6,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250415146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-04-15T00:00:00.000,2025 Report Week 15,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,14338,11901,10867,1743,23,1010,13667,13620,671,718,14338,11901,10867,1743,23,1010,13667,13620,671,718,0,0,0,0,0,0,0,0,0,0,-606,-1106,-923,514,-106,-273,-698,-682,92,76,100.0,83.0,75.8,12.2,0.2,7.0,95.3,95.0,4.7,5.0,100.0,83.0,75.8,12.2,0.2,7.0,95.3,95.0,4.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,19,45,14,1,4,28,56,69,19,45,14,1,4,28,56,0,0,0,0,0,0,0,0,84.9,31.6,89.3,45.8,76.0,28.2,79.8,41.3,84.9,31.6,89.3,45.8,76.0,28.2,79.8,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250422146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-04-22T00:00:00.000,2025 Report Week 16,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,15457,11911,11109,2412,640,1125,14963,14646,494,811,15457,11911,11109,2412,640,1125,14963,14646,494,811,0,0,0,0,0,0,0,0,0,0,1119,10,242,669,617,115,1296,1026,-177,93,100.0,77.1,71.9,15.6,4.1,7.3,96.8,94.8,3.2,5.2,100.0,77.1,71.9,15.6,4.1,7.3,96.8,94.8,3.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,22,45,20,2,5,38,57,73,22,45,20,2,5,38,57,0,0,0,0,0,0,0,0,77.6,31.8,84.0,45.6,68.9,25.7,72.6,36.9,77.6,31.8,84.0,45.6,68.9,25.7,72.6,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
250429146021F,ETHER CASH SETTLED - CHICAGO MERCANTILE EXCHANGE,2025-04-29T00:00:00.000,2025 Report Week 17,ETHER CASH SETTLED,146021,CME ,CHI,146 ,ETHER,13667,12069,11854,658,184,646,12911,13158,756,509,13667,12069,11854,658,184,646,12911,13158,756,509,0,0,0,0,0,0,0,0,0,0,-1790,158,745,-1754,-456,-479,-2052,-1488,262,-302,100.0,88.3,86.7,4.8,1.3,4.7,94.5,96.3,5.5,3.7,100.0,88.3,86.7,4.8,1.3,4.7,94.5,96.3,5.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,23,46,11,2,4,31,56,74,23,46,11,2,4,31,56,0,0,0,0,0,0,0,0,80.7,39.5,85.2,53.1,79.3,39.3,83.0,51.6,80.7,39.5,85.2,53.1,79.3,39.3,83.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(50 Index Points),ETHEREUM (ETHER),DIGITAL ASSET,FINANCIAL INSTRUMENTS,FutOnly
